Fecha_registro,Documento,Id_Vendedor,Id_Producto,Id_Empresa,Cantidad,%_Descuento,Precio_unitario,Costo_Unitario
2023-01-12,C-45024,5,4395,46,1,0,3638.43,2910.74
2023-01-12,C-45024,5,4706,46,1,0,1056.99,879.18
2023-01-12,C-45024,5,4851,46,1,0,0.91,0.72
2023-01-12,C-45024,5,5450,46,100,0,224.14,155.68
2023-01-12,C-45025,5,727,46,2,0,2143.53,1226.4
2023-01-12,C-45025,5,732,46,1,0,2791.66,1950.3
2023-01-12,C-45025,5,3138,46,800,0,0.29,0.23
2023-01-12,C-45025,5,3140,46,1200,0,0.58,0.37
2023-01-12,B-45025,12,1357,25,1,0,5,2.47
2023-01-12,B-45025,12,1358,25,1,0,5,2.47
2023-01-12,B-45025,12,4556,25,6,0,13,10.73
2023-01-12,B-45025,12,4556,25,2,0,13,10.73
2023-01-12,B-45025,12,4556,25,3,0,13,10.73
2023-01-12,B-45025,12,4556,25,10,0,13,10.73
2023-01-12,B-45025,12,4559,25,1,0,13,10.1
2023-01-12,B-45025,12,4565,25,3,0,13,10.73
2023-01-12,B-45025,12,4566,25,5,0,13,10.73
2023-01-12,B-45025,12,4567,25,2,0,13,5.7
2023-01-12,B-45025,12,4567,25,1,0,13,5.7
2023-01-12,B-45025,12,5029,25,1,0,124.05,103.04
2023-01-12,C-45025,2,1227,23,2,0.1,145.43,116.79
2023-01-12,C-45025,2,3291,23,1,0.05,221.07,186.17
2023-01-12,C-45025,2,4844,23,50,0.1,0.59,0.52
2023-01-12,C-45025,2,4933,23,1,0.1,640.33,512.26
2023-01-12,B-45026,9,1493,76,20,0.1,200.7,156.05
2023-01-12,B-45026,16,186,49,1,0.05,57.58,52.3
2023-01-12,B-45026,16,2980,49,3,0,123.74,64.84
2023-01-12,B-45026,16,2981,49,2,0,123.74,77.25
2023-01-12,B-45026,16,3312,49,3,0,453.29,404.83
2023-01-12,B-45026,16,3756,49,5,0,202.62,147.41
2023-01-12,B-45026,16,3758,49,2,0,268.07,260.88
2023-01-12,B-45026,16,3969,49,1,0,200.09,57.84
2023-01-12,B-45026,16,3972,49,1,0,200.09,56.22
2023-01-12,B-45026,16,3974,49,1,0,200.09,56.22
2023-01-12,B-45026,16,5687,49,100,0,15.2,5.87
2023-01-12,C-45026,5,3232,44,3,0,104.27,90.29
2023-01-12,C-45027,21,13,72,10,0,44.33,41.23
2023-01-12,C-45027,21,3965,72,6,0,474.45,379.56
2023-01-12,C-45027,21,3965,72,16,0,474.45,379.56
2023-01-12,B-45027,9,587,74,1,0.07,12.78,10.18
2023-01-12,B-45027,9,1001,74,3,0.07,5.58,5.5
2023-01-12,B-45027,9,1004,74,3,0.07,93.75,75
2023-01-12,B-45027,9,1041,74,10,0.07,19.07,17.07
2023-01-12,B-45027,9,1042,74,1,0.07,27.94,20.04
2023-01-12,B-45027,9,1052,74,2,0.07,2.89,2.53
2023-01-12,B-45027,9,1053,74,1,0.07,4.78,3.69
2023-01-12,B-45027,9,1061,74,6,0.07,5.34,5.06
2023-01-12,B-45027,9,1564,74,100,0.07,3.05,2.63
2023-01-12,B-45027,9,1607,74,100,0.07,11.11,9.56
2023-01-12,B-45027,9,2207,74,3,0.07,33.26,27.51
2023-01-12,B-45027,9,4772,74,1,0.07,235.36,190.74
2023-01-12,B-45027,9,5249,74,1,0.07,10.73,8.88
2023-01-12,B-45027,9,5255,74,1,0.07,3.75,3.1
2023-01-12,B-45027,9,5266,74,1,0.07,24.3,20.42
2023-01-12,C-45027,21,2688,55,1,0,10089.2,7473.48
2023-01-12,B-45027,9,5,66,30,0.1,11.71,10.57
2023-01-12,B-45027,9,1501,66,300,0.1,3.74,3.33
2023-01-12,B-45027,9,3136,66,1500,0.1,0.15,0.11
2023-01-12,B-45027,9,4305,66,5,0.1,963.95,806.92
2023-01-12,B-45027,9,4306,66,14,0.1,2081.15,1664.92
2023-01-12,B-45027,9,4677,66,10,0.1,67.91,56.93
2023-01-12,B-45027,9,4679,66,15,0.1,67.91,60.88
2023-01-12,B-45027,9,4687,66,2,0.1,84.9,56.93
2023-01-12,B-45027,9,4850,66,250,0.1,0.65,0.53
2023-01-12,B-45027,9,4853,66,134,0.1,0.65,0.53
2023-01-12,B-45027,9,5541,66,800,0.1,7.87,6.99
2023-01-12,B-45027,9,5543,66,400,0.1,7.87,6.99
2023-01-12,B-45027,9,5546,66,400,0.1,7.87,6.99
2023-01-12,B-45027,9,5581,66,600,0.1,3.48,3.09
2023-01-12,C-45027,5,1427,46,6,0,70.01,57.92
2023-01-12,C-45027,5,1733,46,150,0,3.31,2.65
2023-01-12,C-45027,5,1892,46,2,0,8.18,7.69
2023-01-12,C-45027,5,3136,46,400,0,0.21,0.11
2023-01-12,C-45027,5,3138,46,600,0,0.36,0.23
2023-01-12,C-45027,5,3138,46,700,0,0.36,0.23
2023-01-12,C-45027,5,3138,46,600,0,0.29,0.23
2023-01-12,C-45027,5,3140,46,1100,0,0.58,0.37
2023-01-12,C-45027,5,3140,46,1100,0,0.58,0.37
2023-01-12,C-45027,5,3140,46,1100,0,0.78,0.37
2023-01-12,C-45027,5,4571,46,5,0,283.76,227.01
2023-01-12,C-45028,5,3443,79,2,0,126.33,72.49
2023-01-12,C-45028,5,3449,79,1,0,2999.26,2053.96
2023-01-12,B-45028,9,14,66,2,0.1,450.32,375.27
2023-01-12,B-45028,9,21,66,2,0.1,523.84,436.54
2023-01-12,B-45028,9,22,66,5,0.1,176.49,147.03
2023-01-12,B-45028,9,445,66,5,0.1,61.2,50.75
2023-01-12,B-45028,9,4823,66,2,0.1,17.1,16.2
2023-01-12,B-45028,9,4850,66,80,0.1,0.65,0.53
2023-01-12,B-45028,9,4853,66,142,0.1,1.27,0.53
2023-01-12,B-45028,9,4853,66,200,0.1,1.27,0.84
2023-01-12,B-45028,9,4154,24,3,0,2392,2144.15
2023-01-12,C-45029,5,13,71,20,0.09,51.54,41.23
2023-01-12,C-45029,5,664,71,6,0.09,57.38,45.9
2023-01-12,C-45029,5,4855,71,200,0,0.5,0.37
2023-01-12,B-45029,16,2480,37,1,0,218572.65,174858.12
2023-01-12,B-45029,12,4844,18,100,0,0.65,0.52
2023-01-12,A-45030,14,249,51,100,0.05,12.71,11.27
2023-01-12,A-45030,14,3718,51,1,0.07,1757.3,1084.51
2023-01-12,C-45030,21,2193,43,16,0,860.01,688.01
2023-01-12,C-45030,21,2193,43,22,0,860.01,688.01
2023-01-12,C-45030,5,13,46,1,0,43.86,43.5
2023-01-12,C-45030,5,13,46,20,0,54.38,43.5
2023-01-12,C-45030,5,13,46,4,0,54.38,43.5
2023-01-12,C-45030,5,145,46,7,0,43.7,27.75
2023-01-12,C-45030,5,179,46,9,0,18.9,4.62
2023-01-12,C-45030,5,464,46,10,0,87.16,73.41
2023-01-12,C-45030,5,1733,46,50,0,3.31,2.65
2023-01-12,C-45030,5,2134,46,1,0,140,103.7
2023-01-12,C-45030,5,2480,46,4,0,218572.65,174858.12
2023-01-12,C-45030,5,2480,46,2,0,218572.65,174858.12
2023-01-12,C-45030,5,2480,46,3,0,218572.65,174858.12
2023-01-12,C-45030,5,2480,46,6,0,218572.65,174858.12
2023-01-12,C-45030,5,3765,46,1,0,402.15,238.02
2023-01-12,C-45030,5,4112,46,1,0,1680.61,1334.42
2023-01-12,B-45031,9,251,76,15,0.1,8.32,7.78
2023-01-12,B-45031,9,4766,74,1,0.07,93.35,75.83
2023-01-12,C-45031,5,2462,46,2,0,14.63,11.7
2023-01-12,C-45031,5,3140,46,1100,0,0.78,0.37
2023-01-12,C-45031,5,3630,46,2,0,114.55,51.09
2023-01-12,C-45032,21,3965,72,2,0,474.45,379.56
2023-01-12,C-45032,5,67,46,1,0,42.43,32.03
2023-01-12,C-45032,5,67,46,3,0,42.43,32.03
2023-01-12,C-45032,5,664,46,3,0,57.38,45.9
2023-01-12,C-45032,5,2202,46,8,0,16.02,10.2
2023-01-12,C-45032,5,2202,46,8,0,16.02,10.2
2023-01-12,C-45032,5,2323,46,3,0,34.06,13.55
2023-01-12,C-45032,5,2978,46,1,0,115.22,105.7
2023-01-12,C-45032,5,3135,46,300,0,0.12,0.07
2023-01-12,C-45032,5,3135,46,300,0,0.12,0.07
2023-01-12,C-45032,5,3136,46,500,0,0.21,0.11
2023-01-12,C-45032,5,3140,46,1100,0,0.58,0.37
2023-01-12,C-45032,5,3140,46,1100,0,0.58,0.37
2023-01-12,C-45032,5,3140,46,1500,0,0.58,0.37
2023-01-12,C-45032,5,3312,46,2,0,549.59,404.83
2023-01-12,C-45032,5,3999,46,1,0,100.5,84.96
2023-01-12,C-45032,5,4683,46,3,0,60.73,57.27
2023-01-12,C-45032,5,5275,46,7,0,65.99,52.79
2023-01-12,B-45033,9,247,76,20,0.1,18.14,16.99
2023-01-12,A-45033,8,193,63,10,0.1,3.6,1.54
2023-01-12,A-45033,8,1226,63,5,0.1,152.1,130
2023-01-12,C-45033,5,2650,46,1,0,28872.19,21386.81
2023-01-12,C-45033,21,339,11,9,0,10.03,8.73
2023-01-12,C-45033,21,342,11,2,0,34.65,29.28
2023-01-12,B-45034,9,4305,66,21,0,1212,1027.03
2023-01-12,C-45034,21,3056,32,1,0,5683.54,4546.83
2023-01-12,C-45034,21,5678,32,1,0,2597.05,2360.96
2023-01-12,C-45034,5,446,46,8,0,76.94,69.25
2023-01-12,C-45034,5,464,46,200,0,89.5,77.82
2023-01-12,C-45034,5,732,46,1,0,2791.66,1950.3
2023-01-12,C-45034,5,1905,46,1,0,10.25,9.06
2023-01-12,C-45034,5,3135,46,900,0,0.12,0.07
2023-01-13,C-45034,5,3136,46,500,0,0.21,0.11
2023-01-13,C-45034,5,3136,46,1000,0,0.21,0.11
2023-01-13,C-45034,5,3138,46,1500,0,0.29,0.23
2023-01-13,C-45034,5,3140,46,1500,0,0.58,0.37
2023-01-13,C-45034,5,3279,46,1,0,116.42,74.61
2023-01-13,C-45034,5,3326,46,1,0,909.78,697.55
2023-01-13,C-45034,5,4864,46,14,0,15.25,5.76
2023-01-13,C-45034,5,4933,46,6,0,489.85,410.27
2023-01-13,C-45034,5,5450,46,100,0,224.14,155.68
2023-01-13,C-45034,5,5598,46,300,0,107.72,89.59
2023-01-13,B-45034,9,559,24,10,0.07,0.58,0.5
2023-01-13,B-45034,9,573,24,4,0.07,2.19,1.88
2023-01-13,B-45034,9,573,24,15,0.07,2.19,1.88
2023-01-13,B-45034,9,1508,24,30,0.07,15,12.9
2023-01-13,B-45034,9,2207,24,6,0.07,31.98,27.51
2023-01-13,B-45034,9,2207,24,3,0.07,31.98,27.51
2023-01-13,B-45034,9,2250,24,10,0.07,8.18,7.04
2023-01-13,B-45034,9,4674,24,1,0.07,102.53,82.02
2023-01-13,B-45034,9,4764,24,1,0.07,69.44,56.68
2023-01-13,B-45036,9,720,76,6,0.1,6.95,6.08
2023-01-13,B-45036,9,767,76,1,0.1,689.85,377.74
2023-01-13,B-45036,9,999,76,1,0.1,1080,318
2023-01-13,B-45036,9,1493,76,20,0.1,200.7,156.05
2023-01-13,B-45036,9,2233,76,1,0.1,125.5,97.75
2023-01-13,B-45036,9,2239,76,1,0.1,274.1,219.28
2023-01-13,B-45036,9,2325,76,6,0.1,64.8,44.44
2023-01-13,B-45036,9,4246,76,3,0.1,2350.8,1787.49
2023-01-13,B-45036,9,4248,76,1,0.1,2631.6,1954.92
2023-01-13,B-45036,9,4297,76,6,0.1,193.5,141.01
2023-01-13,B-45036,9,4308,76,1,0.1,14257.06,10848.03
2023-01-13,B-45036,9,4678,76,9,0.1,481.5,345.01
2023-01-13,B-45036,9,5314,76,100,0.1,0.69,0.42
2023-01-13,B-45036,9,5644,76,700,0.1,7.62,3.99
2023-01-13,B-45036,9,13,74,3,0.07,41.65,41.23
2023-01-13,B-45036,9,317,74,7,0.07,47.93,38.34
2023-01-13,B-45036,9,565,74,19,0.07,2.07,1.75
2023-01-13,B-45036,9,569,74,7,0.07,5.75,4.02
2023-01-13,B-45036,9,573,74,30,0.07,3.12,1.88
2023-01-13,B-45036,9,575,74,10,0.07,7.64,4.96
2023-01-13,B-45036,9,598,74,15,0.07,1.5,1.19
2023-01-13,B-45036,9,645,74,1,0.07,16.56,14.25
2023-01-13,B-45036,9,678,74,2,0.07,15.25,11.14
2023-01-13,B-45036,9,680,74,2,0.07,29.58,21.88
2023-01-13,B-45036,9,699,74,5,0.07,16.74,14.34
2023-01-13,B-45036,9,770,74,3,0.07,129.92,100.59
2023-01-13,B-45036,9,1564,74,100,0.07,3.05,2.5
2023-01-13,B-45036,9,2207,74,23,0.07,33.26,30.91
2023-01-13,B-45036,9,2212,74,7,0.07,84.75,70.1
2023-01-13,B-45036,9,2250,74,9,0.07,8.58,7.04
2023-01-13,B-45036,9,2255,74,3,0.07,25.97,21.48
2023-01-13,B-45036,9,3140,74,100,0.07,0.5,0.37
2023-01-13,B-45036,9,4683,74,2,0.07,70.18,56.93
2023-01-13,B-45036,9,4687,74,2,0.07,87.73,56.93
2023-01-13,B-45036,9,5249,74,1,0.07,10.73,8.88
2023-01-13,B-45036,9,5259,74,1,0.07,3.11,2.57
2023-01-13,A-45036,8,1105,63,5,0.1,103.5,83.16
2023-01-13,A-45036,8,1152,63,4,0.1,162,140.33
2023-01-13,B-45037,9,1249,76,1,0.1,31.04,27.59
2023-01-13,B-45037,9,5272,76,1,0.1,23.68,18.94
2023-01-13,C-45037,5,2688,79,1,0,2484.54,1840.4
2023-01-13,B-45037,9,770,74,3,0.07,129.92,100.59
2023-01-13,B-45037,9,2226,74,6,0.07,67.25,52.81
2023-01-13,C-45037,5,2115,46,30,0,98.18,78.54
2023-01-13,C-45037,5,747,46,3,0,60.29,53.76
2023-01-13,C-45037,5,3138,46,600,0,0.36,0.23
2023-01-13,C-45037,5,3140,46,1200,0,0.78,0.37
2023-01-13,C-45037,5,2137,44,10,0,184.77,143.27
2023-01-13,C-45037,5,2167,44,15,0,179.87,156.56
2023-01-13,C-45037,5,2171,44,9,0,32.75,24.26
2023-01-13,C-45037,5,2172,44,1,0,32.75,26.2
2023-01-13,C-45037,20,5290,2,1,0,62.25,49.8
2023-01-13,C-45037,5,13,16,20,0,58.61,46.89
2023-01-13,C-45037,5,770,16,5,0,101.7,100.59
2023-01-13,C-45037,5,1892,16,10,0,9.61,7.69
2023-01-13,C-45037,5,2200,16,15,0,51.24,43.29
2023-01-13,C-45037,5,2205,16,18,0,29.53,23.5
2023-01-13,C-45037,5,2457,16,15,0,14.3,8.6
2023-01-13,C-45037,5,3136,16,400,0,0.88,0.11
2023-01-13,C-45037,5,3138,16,1200,0,0.88,0.23
2023-01-13,C-45037,5,3138,16,1200,0,0.88,0.23
2023-01-13,C-45037,5,3140,16,400,0,0.88,0.37
2023-01-13,C-45037,5,3140,16,400,0,0.88,0.37
2023-01-13,C-45037,2,2123,5,24,0,82.11,65.69
2023-01-13,B-45038,9,504,76,6,0.1,55.72,31.68
2023-01-13,B-45038,9,1463,76,70,0.1,24.57,12.9
2023-01-13,B-45038,9,1673,76,2,0.1,462.6,369.45
2023-01-13,B-45038,9,2688,76,1,0.1,225,166.67
2023-01-13,B-45038,9,4299,76,3,0.1,193.5,165.48
2023-01-13,A-45038,14,245,51,10,0,31.46,25.17
2023-01-13,C-45038,5,2323,46,5,0,34.06,26.2
2023-01-13,C-45038,5,4107,46,1,0,279.86,233.22
2023-01-13,C-45038,5,4115,46,1,0,821.25,817.88
2023-01-13,C-45038,5,4202,46,29,0,21.39,19
2023-01-13,C-45038,2,2480,21,1,0,218572.63,174858.1
2023-01-13,B-45039,16,17,49,200,0.11,2.75,2.48
2023-01-13,B-45039,16,251,49,25,0.15,8.31,7.78
2023-01-13,B-45039,16,569,49,1,0,5.68,4.02
2023-01-13,B-45039,16,569,49,16,0,5.68,4.02
2023-01-13,B-45039,16,805,49,3,0.1,86.58,73.12
2023-01-13,B-45039,16,818,49,3,0.1,86.58,73.12
2023-01-13,B-45039,16,828,49,3,0.1,86.58,73.12
2023-01-13,B-45039,16,1575,49,200,0.1,1.87,1.67
2023-01-13,B-45039,16,1596,49,50,0.1,10.75,9.56
2023-01-13,B-45039,16,2212,49,6,0.06,82.01,70.1
2023-01-13,C-45039,5,13,46,20,0,52.66,42.13
2023-01-13,C-45039,5,1733,46,125,0,3.04,2.65
2023-01-13,C-45039,5,3135,46,1800,0,0.12,0.07
2023-01-13,C-45039,5,3140,46,3000,0,0.58,0.37
2023-01-13,C-45040,21,3965,72,20,0,474.45,379.56
2023-01-13,C-45040,5,732,46,1,0,2791.66,1950.3
2023-01-13,C-45040,5,1905,46,1,0,10.25,9.06
2023-01-13,C-45040,5,3630,46,1,0,114.55,51.09
2023-01-13,C-45040,21,1977,11,15,0.1,127.14,117.72
2023-01-13,C-45040,21,4947,11,30,0.1,51.65,45.91
2023-01-13,B-45041,16,3172,49,1,0,1644.44,775.49
2023-01-13,B-45041,16,3173,49,1,0,1644.44,775.49
2023-01-13,B-45041,16,3177,49,1,0,1644.44,1011.77
2023-01-13,B-45041,16,3279,49,4,0,137.61,74.61
2023-01-13,B-45041,16,3279,49,4,0,162.45,74.61
2023-01-13,B-45041,16,3291,49,4,0,249.55,186.17
2023-01-13,B-45041,16,3301,49,4,0.1,286.46,253.67
2023-01-13,B-45041,16,3313,49,4,0,553.24,385.41
2023-01-13,B-45041,16,3319,49,4,0,774.73,590.62
2023-01-13,C-45041,5,3387,44,3,0,450.52,237.87
2023-01-13,C-45041,5,3138,16,500,0,0.88,0.23
2023-01-13,B-45042,9,251,74,2,0.07,8.6,7.78
2023-01-13,B-45042,9,579,74,6,0.07,3.26,2.64
2023-01-13,B-45042,9,1161,74,6,0.07,697.5,516.5
2023-01-13,C-45042,21,2650,55,1,0,3146.66,2330.86
2023-01-13,C-45043,21,1366,32,2,0,908.5,790
2023-01-13,C-45043,5,13,46,4,0,52.66,42.13
2023-01-13,C-45043,5,1851,46,20,0,85.86,74.66
2023-01-13,C-45043,5,2340,46,2,0,129.8,91.15
2023-01-13,C-45043,5,3136,46,800,0,0.21,0.11
2023-01-13,C-45043,5,3136,46,300,0,0.21,0.11
2023-01-13,C-45043,5,3136,46,300,0,0.21,0.11
2023-01-13,C-45043,5,4259,44,2,0,3010.27,2581.43
2023-01-13,C-45043,5,251,16,25,0,10.57,7.78
2023-01-13,C-45044,2,2195,98,6,0.07,22.03,18.48
2023-01-13,C-45044,2,4992,98,6,0.03,641.45,551.07
2023-01-13,A-45044,8,2176,63,4,0.11,26.07,23.35
2023-01-13,A-45044,8,5003,63,4,0.12,259.71,237.08
2023-01-13,C-45044,5,1733,46,130,0,3.31,2.65
2023-01-13,C-45044,5,2480,46,1,0,473765.01,174858.1
2023-01-13,C-45044,5,3140,46,1600,0,0.58,0.37
2023-01-13,C-45044,5,2205,16,18,0,29.53,25.86
2023-01-13,C-45044,5,3135,16,200,0,0.88,0.07
2023-01-13,C-45044,5,3136,16,200,0,0.88,0.11
2023-01-13,C-45044,5,3138,16,200,0,0.88,0.23
2023-01-13,C-45044,5,3140,16,200,0,0.88,0.37
2023-01-13,C-45045,21,3965,72,6,0,474.45,379.56
2023-01-13,C-45045,5,13,46,20,0,52.66,42.13
2023-01-13,C-45045,5,727,46,3,0,2143.53,1742.35
2023-01-13,C-45045,5,3625,46,1,0,62.5,38.69
2023-01-13,C-45045,5,4943,46,50,0,38.57,26.44
2023-01-13,C-45045,5,5329,46,6,0,420,300
2023-01-13,C-45045,5,5329,46,10,0,420,300
2023-01-13,C-45045,2,5070,23,1,0.07,1467.04,1173.63
2023-01-13,C-45045,2,5319,23,10,0.07,95.2,81.9
2023-01-13,C-45045,5,13,16,30,0,44.78,42.13
2023-01-13,C-45045,5,261,16,25,0,20.51,15.2
2023-01-13,C-45045,5,670,16,5,0,11.61,9.12
2023-01-13,C-45045,5,770,16,6,0,101.7,87.73
2023-01-13,C-45045,5,1318,16,20,0,4.35,3.05
2023-01-13,C-45045,5,1892,16,10,0,7.29,6.78
2023-01-13,C-45045,5,2200,16,6,0,51.24,43.29
2023-01-13,C-45045,5,2205,16,6,0,29.53,25.86
2023-01-13,C-45045,5,2457,16,10,0,14.3,8.6
2023-01-13,B-45046,9,193,74,96,0.1,3.16,1.54
2023-01-13,B-45046,9,1225,74,54,0.1,152.63,115
2023-01-13,B-45046,9,1692,74,24,0.1,36.13,30.56
2023-01-13,B-45046,9,1699,74,24,0.1,144.45,135
2023-01-13,C-45046,5,1892,46,1,0,9.61,7.69
2023-01-13,C-45046,5,1892,46,1,0,9.61,7.69
2023-01-13,C-45046,5,3140,46,1500,0,0.58,0.37
2023-01-13,C-45046,5,3155,46,300,0,0.25,0.15
2023-01-13,C-45046,5,3155,46,400,0,0.25,0.15
2023-01-13,C-45046,5,3159,46,200,0,0.27,0.21
2023-01-13,C-45046,5,5450,46,100,0,224.14,155.68
2023-01-13,C-45046,5,4064,44,3,0,205.46,127.1
2023-01-13,A-45047,8,1001,104,2,0.07,5.58,5.5
2023-01-13,A-45047,8,1004,104,1,0.07,93.75,75
2023-01-13,A-45047,8,1042,104,1,0.07,27.94,20.04
2023-01-13,A-45047,8,1539,104,100,0.07,4.45,3.82
2023-01-13,A-45047,8,1542,104,100,0.07,4.45,3.82
2023-01-13,B-45047,9,4897,66,10,0.1,35.36,31.43
2023-01-13,B-45047,9,4900,66,20,0.1,53.37,47.44
2023-01-13,C-45047,19,4266,34,1,0,2800,1366.73
2023-01-13,C-45047,5,3136,46,500,0,0.21,0.11
2023-01-13,C-45047,5,3140,46,1200,0,0.78,0.37
2023-01-13,C-45047,5,4256,46,1,0,892.35,699.35
2023-01-13,B-45048,9,296,74,4,0.07,17.76,16.68
2023-01-13,B-45048,9,310,74,4,0.07,20.15,15.84
2023-01-13,B-45048,9,318,74,30,0.07,47.72,36.51
2023-01-13,B-45048,16,276,53,20,0,2130.09,2046.67
2023-01-13,C-45050,20,201,70,55,0.05,1.56,1.34
2023-01-13,C-45050,20,559,70,40,0.05,0.58,0.5
2023-01-13,C-45050,20,1005,70,6,0.05,129.2,115
2023-01-13,C-45050,20,1039,70,27,0.05,12.01,10.68
2023-01-13,C-45050,20,1059,70,14,0.05,3.05,2.51
2023-01-13,C-45050,20,1531,70,120,0.05,4.54,3.82
2023-01-13,C-45050,20,1552,70,80,0.05,3.12,2.59
2023-01-14,C-45050,20,4556,70,3,0.05,11.04,10.73
2023-01-14,C-45050,20,4560,70,2,0.05,15.96,14.61
2023-01-14,C-45050,20,4565,70,3,0.05,11.04,10.73
2023-01-14,C-45050,20,4679,70,1,0.05,71.69,56.93
2023-01-14,C-45050,20,4770,70,1,0.05,187,148.35
2023-01-14,C-45050,20,5244,70,22,0.05,2.31,1.68
2023-01-14,C-45050,20,5247,70,5,0.05,2.31,1.87
2023-01-14,B-45050,9,566,76,20,0.1,3.65,2.35
2023-01-14,B-45050,9,574,76,30,0.1,5.01,2.97
2023-01-14,B-45050,9,597,76,10,0.1,2.52,1.87
2023-01-14,B-45050,9,745,76,1,0.1,1496.43,1094.21
2023-01-14,B-45050,9,747,76,2,0.1,98.19,87.27
2023-01-14,B-45050,9,760,76,2,0.1,150.84,82.57
2023-01-14,B-45050,9,763,76,3,0.1,273.78,149.9
2023-01-14,B-45050,9,768,76,2,0.1,583.56,484.88
2023-01-14,B-45050,9,769,76,1,0.1,807.3,526.77
2023-01-14,B-45050,9,771,76,4,0.1,132.66,106.1
2023-01-14,B-45050,9,771,76,2,0.1,132.66,106.1
2023-01-14,B-45050,9,791,76,1,0.1,804.15,714.83
2023-01-14,B-45050,9,803,76,4,0.1,57.78,48.76
2023-01-14,B-45050,9,854,76,4,0.1,72.99,61.65
2023-01-14,B-45050,9,1315,76,2,0.1,13.5,10
2023-01-14,B-45050,9,1315,76,3,0.1,13.5,10
2023-01-14,B-45050,9,1493,76,10,0.1,200.7,156.05
2023-01-14,B-45050,9,1890,76,1,0.1,53.62,47.66
2023-01-14,B-45050,9,1890,76,5,0.1,53.62,47.66
2023-01-14,B-45050,9,1892,76,1,0.1,9.61,7.69
2023-01-14,B-45050,9,1964,76,5,0.1,400.79,320.63
2023-01-14,B-45050,9,2209,76,30,0.1,46.8,36.62
2023-01-14,B-45050,9,4560,76,1,0.1,15.12,14.61
2023-01-14,B-45050,9,4561,76,1,0.1,78.45,52.61
2023-01-14,B-45050,9,4565,76,2,0.1,11.25,10.73
2023-01-14,B-45050,9,5473,76,100,0.1,4.95,3.86
2023-01-14,B-45050,9,5550,76,50,0.1,5.06,4.49
2023-01-14,B-45050,9,5553,76,50,0.1,5.06,4.46
2023-01-14,B-45050,9,5644,76,50,0.1,5.06,4.17
2023-01-14,C-45051,20,1892,70,13,0.05,7.46,7
2023-01-14,C-45051,20,1956,70,13,0.05,3.92,3.3
2023-01-14,B-45051,9,597,76,10,0.1,2.52,1.13
2023-01-14,B-45051,9,1316,76,1,0.1,15.12,10.08
2023-01-14,B-45051,9,1493,76,20,0.1,256.5,204.55
2023-01-14,B-45051,9,1494,76,7,0.1,362.7,290.4
2023-01-14,B-45051,9,1496,76,20,0.1,22.5,17.46
2023-01-14,B-45051,9,1497,76,7,0.1,23.4,18.7
2023-01-14,B-45051,9,4822,76,1,0.1,25.92,20.7
2023-01-14,B-45051,9,5524,76,50,0.1,6.84,5.47
2023-01-14,B-45051,9,5524,76,150,0.1,6.84,5.47
2023-01-14,B-45051,9,1575,74,100,0.07,1.94,1.67
2023-01-14,C-45051,5,653,46,25,0,6.35,4.06
2023-01-14,C-45051,5,3138,46,700,0,0.29,0.23
2023-01-14,C-45051,5,3140,46,600,0,0.58,0.37
2023-01-14,C-45051,5,110,16,5,0,188.39,170.19
2023-01-14,C-45051,5,670,16,6,0,11.61,9.12
2023-01-14,C-45051,5,672,16,7,0,15.34,12.22
2023-01-14,C-45051,5,1318,16,6,0,4.35,3.05
2023-01-14,C-45051,5,1733,16,100,0,3.04,2.68
2023-01-14,C-45051,5,3138,16,1200,0,0.88,0.23
2023-01-14,C-45051,5,5543,16,100,0,8.87,6.99
2023-01-14,A-45052,8,4557,107,1,0.07,17.74,15.09
2023-01-14,A-45052,8,4563,107,1,0.07,50.67,22.8
2023-01-14,A-45052,8,4565,107,1,0.07,10.81,10.73
2023-01-14,C-45052,20,2144,70,4,0.05,343.99,282.88
2023-01-14,C-45052,20,2330,70,2,0.05,385.05,331.44
2023-01-14,C-45052,20,4556,70,6,0.05,11.04,10.73
2023-01-14,C-45052,20,4559,70,6,0.05,10.36,10.1
2023-01-14,C-45052,20,4566,70,6,0.05,11.04,10.73
2023-01-14,C-45052,20,4677,70,6,0.05,71.69,56.93
2023-01-14,C-45052,20,4695,70,4,0.05,245.5,194.83
2023-01-14,C-45052,20,5303,70,14,0.05,36.86,27.94
2023-01-14,B-45052,9,13,74,4,0.07,53.94,42.56
2023-01-14,B-45052,9,4677,74,7,0.07,66.18,56.93
2023-01-14,B-45052,9,4837,74,100,0.07,0.43,0.37
2023-01-14,C-45052,5,13,46,10,0,43.86,42.13
2023-01-14,C-45052,5,67,46,12,0,44.55,32.03
2023-01-14,C-45052,5,1160,46,3,0,691.36,553.09
2023-01-14,C-45053,20,1341,94,800,0,1.59,1.23
2023-01-14,C-45053,2,3764,79,1,0,381.95,219.21
2023-01-14,C-45053,2,3799,79,1,0,79.04,58.55
2023-01-14,C-45053,2,3800,79,1,0,79.04,58.55
2023-01-14,C-45053,2,3804,79,1,0,383.07,283.76
2023-01-14,C-45053,2,3806,79,1,0,78.79,58.36
2023-01-14,C-45053,2,3807,79,2,0,92.02,68.16
2023-01-14,A-45053,8,1125,63,10,0.12,72.95,72.45
2023-01-14,A-45053,8,2172,63,40,0.09,29.8,26.2
2023-01-14,A-45053,8,4902,63,2,0.09,1073.8,747.32
